key_id;player_id;lastname;name;birth_date;goal_keeper;defender;midfielder;forward;count_tournaments;list_tournaments;player_wikipedia_link
1893;P-05706;Delgado;José Ramón;25/08/1935;0;1;0;0;2;1958, 1962;https://en.wikipedia.org/wiki/Jos%C3%A9_Ramos_Delgado
1894;P-03427;Delgado;Marcelo;24/03/1973;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Marcelo_Delgado
1895;P-03896;Delgado;not applicable;01/11/1979;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Lu%C3%ADs_Delgado
1896;P-00187;Delgado;Rogelio;12/10/1959;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Rogelio_Delgado
1897;P-06464;Della Torre;José;23/03/1906;0;1;0;0;1;1930;https://en.wikipedia.org/wiki/Jos%C3%A9_Della_Torre
1898;P-04984;Dellacha;Pedro;09/07/1926;0;1;0;0;1;1958;https://en.wikipedia.org/wiki/Pedro_Dellacha
1899;P-09494;Delmer;Célestin;15/02/1907;0;0;1;0;2;1930, 1934;https://en.wikipedia.org/wiki/C%C3%A9lestin_Delmer
1900;P-04531;Delph;Fabian;21/11/1989;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Fabian_Delph
1901;P-03699;Delvecchio;Marco;07/04/1973;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/Marco_Delvecchio
1902;P-07083;Demaría;Attilio;19/03/1909;0;0;0;1;2;1930, 1934;https://en.wikipedia.org/wiki/Attilio_Demar%C3%ADa
1903;P-06575;Dembélé;Mousa;16/07/1987;0;0;1;0;2;2014, 2018;https://en.wikipedia.org/wiki/Mousa_Demb%C3%A9l%C3%A9_(Belgian_footballer)
1904;P-02718;Dembélé;Ousmane;15/05/1997;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9
1905;P-09452;Dembrovschi;Emerich;06/10/1945;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Emerich_Dembrovschi
1906;P-04600;Demel;Guy;13/06/1981;0;1;0;0;2;2006, 2010;https://en.wikipedia.org/wiki/Guy_Demel
1907;P-03433;DeMerit;Jay;04/12/1979;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Jay_DeMerit
1908;P-07699;Demichelis;Martín;20/12/1980;0;1;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Mart%C3%ADn_Demichelis
1909;P-04095;Demol;Stéphane;11/03/1966;0;1;0;0;2;1986, 1990;https://en.wikipedia.org/wiki/St%C3%A9phane_Demol
1910;P-04433;Dempsey;Clint;09/03/1983;0;0;1;1;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Clint_Dempsey
1911;P-03119;Demyanenko;Anatoliy;19/02/1959;0;1;0;0;3;1982, 1986, 1990;https://en.wikipedia.org/wiki/Anatoliy_Demyanenko
1912;P-02863;Dendoncker;Leander;15/04/1995;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Leander_Dendoncker
1913;P-09558;Denegri;Alberto;07/08/1906;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Alberto_Denegri
1914;P-09752;Denev;Georgi;18/04/1950;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Georgi_Denev
1915;P-01039;Denílson;not applicable;28/03/1943;0;0;1;0;1;1966;https://en.wikipedia.org/wiki/Den%C3%ADlson_Cust%C3%B3dio_Machado
1916;P-05599;Denílson;not applicable;24/08/1977;0;0;1;1;2;1998, 2002;https://en.wikipedia.org/wiki/Den%C3%ADlson_de_Oliveira_Ara%C3%BAjo
1917;P-05445;Denis;Modesto;not available;1;0;0;0;1;1930;https://en.wikipedia.org/wiki/Modesto_Denis
1918;P-03435;Denisov;Igor;17/05/1984;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Igor_Denisov
1919;P-01083;Depay;Memphis;13/02/1994;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Memphis_Depay
1920;P-08554;Dequinha;not applicable;19/03/1928;0;0;1;0;1;1954;https://en.wikipedia.org/wiki/Dequinha
1921;P-01457;Derdiyok;Eren;12/06/1988;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Eren_Derdiyok
1922;P-08623;Dereuddre;René;26/06/1930;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Ren%C3%A9_Dereuddre
1923;P-03135;Dermendzhiev;Dinko;02/06/1941;0;0;1;1;3;1962, 1966, 1970;https://en.wikipedia.org/wiki/Dinko_Dermendzhiev
1924;P-07128;Desailly;Marcel;07/09/1968;0;1;0;0;2;1998, 2002;https://en.wikipedia.org/wiki/Marcel_Desailly
1925;P-09283;Deschamps;Didier;15/10/1968;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Didier_Deschamps
1926;P-03831;Désir;Jean-Claude;08/08/1946;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Jean-Claude_D%C3%A9sir
1927;P-06132;Desmet;Philippe;29/11/1958;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Philippe_Desmet
1928;P-00978;Deşu;Adalbert;24/03/1909;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Adalbert_De%C5%9Fu
1929;P-08277;Détári;Lajos;24/04/1963;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Lajos_D%C3%A9t%C3%A1ri
1930;P-07572;Deverić;Stjepan;20/08/1961;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Stjepan_Deveri%C4%87
1931;P-06945;Devincenzi;Alfredo;24/01/1911;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Alfredo_Devincenzi
1932;P-07305;Devries;François;21/08/1913;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Fran%C3%A7ois_Devries
1933;P-06209;Devrindt;Johan;14/04/1944;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Johan_Devrindt
1934;P-08103;Dewalque;Nicolas;20/09/1945;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Nicolas_Dewalque
1935;P-04580;Deyanov;Ivan;16/12/1937;1;0;0;0;1;1966;https://en.wikipedia.org/wiki/Ivan_Deyanov
1936;P-08763;Deyna;Kazimierz;23/10/1947;0;0;1;0;2;1974, 1978;https://en.wikipedia.org/wiki/Kazimierz_Deyna
1937;P-01800;Dezotti;Gustavo;14/02/1964;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Gustavo_Dezotti
1938;P-07690;Dghay;Said;14/01/1964;1;0;0;0;1;1994;https://en.wikipedia.org/wiki/Said_Dghay
1939;P-08632;Dhiab;Tarak;15/07/1954;0;0;1;0;1;1978;https://en.wikipedia.org/wiki/Tarak_Dhiab
1940;P-00686;Dhorasoo;Vikash;10/10/1973;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Vikash_Dhorasoo
1941;P-03642;Dhouib;Mokhtar;23/03/1952;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Mokhtar_Dhouib
1942;P-07465;Di Biagio;Luigi;03/06/1971;0;0;1;0;2;1998, 2002;https://en.wikipedia.org/wiki/Luigi_Di_Biagio
1943;P-03668;Di Gennaro;Antonio;05/10/1958;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Antonio_Di_Gennaro
1944;P-01436;Di Livio;Angelo;26/07/1966;0;0;1;0;2;1998, 2002;https://en.wikipedia.org/wiki/Angelo_Di_Livio
1945;P-02412;Di Lorto;Laurent;01/01/1909;1;0;0;0;1;1938;https://en.wikipedia.org/wiki/Laurent_Di_Lorto
1946;P-04158;Di María;Ángel;14/02/1988;0;0;1;0;3;2010, 2014, 2018;https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa
1947;P-05673;Di Matteo;Roberto;29/05/1970;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Roberto_Di_Matteo
1948;P-08291;Di Natale;Antonio;13/10/1977;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Antonio_Di_Natale
1949;P-00999;Di Stéfano;Alfredo;04/07/1926;0;0;0;1;1;1962;https://en.wikipedia.org/wiki/Alfredo_Di_St%C3%A9fano
1950;P-08503;Diaby;Abou;11/05/1986;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Abou_Diaby
1951;P-03265;Diagne;Raoul;10/11/1910;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Raoul_Diagne
1952;P-00363;Diallo;Abdoulaye;30/03/1992;1;0;0;0;1;2018;https://en.wikipedia.org/wiki/Abdoulaye_Diallo
1953;P-05062;Diallo;Omar;28/09/1972;1;0;0;0;1;2002;https://en.wikipedia.org/wiki/Omar_Diallo
1954;P-00542;Diamantino;not applicable;03/08/1959;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Diamantino_Miranda
1955;P-04383;Diao;Salif;10/02/1977;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Salif_Diao
1956;P-01955;Diarra;Alou;15/07/1981;0;0;1;0;2;2006, 2010;https://en.wikipedia.org/wiki/Alou_Diarra
1957;P-07293;Dias;Rúben;14/05/1997;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/R%C3%BAben_Dias
1958;P-02537;Diatta;Lamine;02/07/1975;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Lamine_Diatta
1959;P-01854;Díaz;Eusebio;not available;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Eusebio_D%C3%ADaz
1960;P-06843;Díaz;Farid;20/07/1983;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Farid_D%C3%ADaz
1961;P-02173;Díaz;Guillermo;29/12/1930;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Guillermo_D%C3%ADaz_(footballer,_born_1930)
1962;P-08654;Díaz;Hernán;26/02/1965;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Hern%C3%A1n_D%C3%ADaz
1963;P-02774;Díaz;Isidoro;14/03/1938;0;0;1;1;3;1962, 1966, 1970;https://en.wikipedia.org/wiki/Isidoro_D%C3%ADaz
1964;P-06760;Díaz;Ismael;12/05/1997;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Ismael_D%C3%ADaz_(footballer,_born_1997)
1965;P-08134;Díaz;Júnior;12/09/1983;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/J%C3%BAnior_D%C3%ADaz
1966;P-04299;Díaz;Marcelo;30/12/1986;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Marcelo_D%C3%ADaz
1967;P-08313;Díaz;Miguel Ángel;27/01/1957;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_D%C3%ADaz
1968;P-08342;Díaz;Nelson;12/01/1942;0;1;0;0;1;1966;https://en.wikipedia.org/wiki/Nelson_D%C3%ADaz_(footballer)
1969;P-01117;Díaz;Ramón;29/08/1959;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Ram%C3%B3n_D%C3%ADaz
1970;P-09739;Díaz;Rubén Toribio;17/04/1952;0;1;0;0;2;1978, 1982;https://en.wikipedia.org/wiki/Rub%C3%A9n_Toribio_D%C3%ADaz
1971;P-09344;Dick;Walter;20/09/1905;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Walter_Dick
1972;P-06077;Dickinson;Jimmy;25/04/1925;0;0;1;0;2;1950, 1954;https://en.wikipedia.org/wiki/Jimmy_Dickinson
1973;P-07008;Dida;not applicable;26/03/1934;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Edvaldo_Alves_de_Santa_Rosa
1974;P-07724;Dida;not applicable;07/10/1973;1;0;0;0;3;1998, 2002, 2006;https://en.wikipedia.org/wiki/Dida_(footballer,_born_1973)
1975;P-07686;Diddens;Jan;14/09/1908;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Jan_Diddens
1976;P-09343;Didi;not applicable;08/10/1928;0;0;1;0;3;1954, 1958, 1962;https://en.wikipedia.org/wiki/Valdir_Pereira
1977;P-05321;Didulica;Joey;14/10/1977;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Joey_Didulica
1978;P-09439;Dié;Serey;07/11/1984;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Serey_Di%C3%A9
1979;P-01549;Dienert;Franz;01/01/1900;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Franz_Dienert
1980;P-09516;Dienst;Robert;01/03/1928;0;0;0;1;2;1954, 1958;https://en.wikipedia.org/wiki/Robert_Dienst
1981;P-04130;Dier;Eric;15/01/1994;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Eric_Dier
1982;P-07787;Dietrich;Peter;06/03/1944;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Peter_Dietrich
1983;P-00631;Dietz;Bernard;22/03/1948;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Bernard_Dietz
1984;P-09536;Diev;Todor;28/01/1934;0;0;1;0;1;1962;https://en.wikipedia.org/wiki/Todor_Diev
1985;P-03853;Digne;Lucas;20/07/1993;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Lucas_Digne
1986;P-02741;Dihanich;Johann;24/10/1958;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Johann_Dihanich
1987;P-06492;Dikgacoi;Kagisho;24/11/1984;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Kagisho_Dikgacoi
1988;P-01559;Dimitriadis;Vasilis;01/02/1966;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Vasilis_Dimitriadis
1989;P-06215;Dimitrov;Georgi;14/01/1959;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Georgi_Dimitrov_(footballer,_born_1959)
1990;P-04461;Dimitrov;Ivan;14/05/1935;0;1;0;0;2;1962, 1970;https://en.wikipedia.org/wiki/Ivan_Dimitrov_(footballer)
1991;P-01220;Dimitrov;Panteley;02/11/1940;0;0;1;0;1;1962;https://en.wikipedia.org/wiki/Panteley_Dimitrov
1992;P-09925;Dimov;Dimitar;13/12/1937;0;1;0;0;1;1962;https://en.wikipedia.org/wiki/Dimitar_Dimov_(footballer)
1993;P-06608;Dinamite;Roberto;13/04/1954;0;0;0;1;2;1978, 1982;https://en.wikipedia.org/wiki/Roberto_Dinamite
1994;P-02991;Dinçer;Mehmet;01/01/1924;0;0;1;0;1;1954;https://en.wikipedia.org/wiki/Mehmet_Din%C3%A7er
1995;P-07422;Dindane;Aruna;26/11/1980;0;0;0;1;2;2006, 2010;https://en.wikipedia.org/wiki/Aruna_Dindane
1996;P-05341;Dinmohammadi;Sirous;02/07/1970;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Sirous_Dinmohammadi
1997;P-05960;Dinu;Cornel;02/08/1948;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Cornel_Dinu
1998;P-04720;Diogo;Víctor;09/04/1958;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/V%C3%ADctor_Diogo
1999;P-02542;Diomandé;Ismaël;28/08/1992;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Isma%C3%ABl_Diomand%C3%A9
2000;P-06128;Diomède;Bernard;23/01/1974;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Bernard_Diom%C3%A8de
2001;P-04667;Diop;Papa Bouba;28/01/1978;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Papa_Bouba_Diop
2002;P-05199;DiOrio;Nicholas;04/02/1921;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Nicholas_DiOrio
2003;P-06645;Diouf;El Hadji;15/01/1981;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/El_Hadji_Diouf
2004;P-06944;Diouf;Mame Biram;16/12/1987;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Mame_Biram_Diouf
2005;P-00339;Dirar;Nabil;25/02/1986;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Nabil_Dirar
2006;P-02014;Dirceu;not applicable;15/06/1952;0;0;1;1;3;1974, 1978, 1982;https://en.wikipedia.org/wiki/Dirceu
2007;P-05741;Dirickx;Henri;07/07/1927;0;1;0;0;1;1954;https://en.wikipedia.org/wiki/Henri_Dirickx
2008;P-04740;Dirimlili;Basri;07/06/1929;0;1;0;0;1;1954;https://en.wikipedia.org/wiki/Basri_Dirimlili
2009;P-02765;Diskerud;Mix;02/10/1990;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Mix_Diskerud
2010;P-03849;Disztl;László;04/06/1962;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Disztl
2011;P-06950;Disztl;Péter;30/03/1960;1;0;0;0;1;1986;https://en.wikipedia.org/wiki/P%C3%A9ter_Disztl
2012;P-03240;Ditchburn;Ted;24/10/1921;1;0;0;0;1;1950;https://en.wikipedia.org/wiki/Ted_Ditchburn
2013;P-03485;Dixon;Kerry;24/07/1961;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Kerry_Dixon
2014;P-06935;Dixon;Linval;14/09/1971;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Linval_Dixon
2015;P-04262;Djabou;Abdelmoumene;31/01/1987;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Abdelmoumene_Djabou
2016;P-00391;Djakpa;Constant;17/10/1986;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Constant_Djakpa
2017;P-02797;Djebbour;Rafik;08/03/1984;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Rafik_Djebbour
2018;P-06640;Djemba-Djemba;Eric;04/05/1981;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Eric_Djemba-Djemba
2019;P-09909;Djeugoué;Cédric;28/08/1992;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/C%C3%A9dric_Djeugou%C3%A9
2020;P-01700;Djonkep;Bonaventure;20/08/1961;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Bonaventure_Djonkep
2021;P-06627;Djorkaeff;Jean;27/10/1939;0;1;0;0;1;1966;https://en.wikipedia.org/wiki/Jean_Djorkaeff
2022;P-01626;Djorkaeff;Youri;09/03/1968;0;0;1;0;2;1998, 2002;https://en.wikipedia.org/wiki/Youri_Djorkaeff
2023;P-00429;Djourou;Johan;18/01/1987;0;1;0;0;3;2006, 2014, 2018;https://en.wikipedia.org/wiki/Johan_Djourou
2024;P-07266;Dmitrović;Marko;24/01/1992;1;0;0;0;1;2018;https://en.wikipedia.org/wiki/Marko_Dmitrovi%C4%87
2025;P-08716;Dobay;Ștefan;26/09/1909;0;0;0;1;2;1934, 1938;https://en.wikipedia.org/wiki/%C8%98tefan_Dobay
2026;P-06395;Dobiaš;Karol;18/12/1947;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Karol_Dobia%C5%A1
2027;P-05835;Doboș;Anton;13/10/1965;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Anton_Dobo%C8%99
2028;P-09309;Dobrin;Nicolae;26/08/1947;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Nicolae_Dobrin
2029;P-02461;Dobrovolski;Igor;27/08/1967;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Igor_Dobrovolski
2030;P-06321;Doca;not applicable;07/04/1903;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Doca_(footballer)
2031;P-09876;Docherty;Tommy;24/04/1928;0;1;1;0;2;1954, 1958;https://en.wikipedia.org/wiki/Tommy_Docherty
2032;P-06938;Dockx;Jean;24/05/1941;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Jean_Dockx
2033;P-05029;Dods;Glenn;07/07/1957;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Glenn_Dods
2034;P-04183;Doesburg;Pim;28/10/1943;1;0;0;0;1;1978;https://en.wikipedia.org/wiki/Pim_Doesburg
2035;P-02651;Doi;Yoichi;25/07/1973;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Yoichi_Doi
2036;P-00824;Dojčinovski;Kiril;17/10/1943;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Kiril_Doj%C4%8Dinovski
2037;P-02466;Đokić;Momčilo;27/02/1911;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Mom%C4%8Dilo_%C4%90oki%C4%87
2038;P-00129;Dolan;Paul;16/04/1966;1;0;0;0;1;1986;https://en.wikipedia.org/wiki/Paul_Dolan_(soccer)
2039;P-04751;Dolberg;Kasper;06/10/1997;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Kasper_Dolberg
2040;P-05407;Dolejší;Břetislav;26/09/1928;1;0;0;0;1;1958;https://en.wikipedia.org/wiki/B%C5%99etislav_Dolej%C5%A1%C3%AD
2041;P-08228;Dolmy;Abdelmajid;19/04/1953;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Abdelmajid_Dolmy
2042;P-01757;Dolny;Tadeusz;07/05/1958;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Tadeusz_Dolny
2043;P-01907;Domarski;Jan;28/10/1946;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Jan_Domarski
2044;P-01538;Domenghini;Angelo;25/08/1941;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Angelo_Domenghini
2045;P-08352;Domide;Flavius;11/05/1946;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Flavius_Domide
2046;P-09962;Domínguez;Alejandro;09/02/1961;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Alejandro_Dom%C3%ADnguez_(Mexican_footballer)
2047;P-08083;Domínguez;Alexander;05/06/1987;1;0;0;0;1;2014;https://en.wikipedia.org/wiki/Alexander_Dom%C3%ADnguez
2048;P-04276;Domínguez;Alfonso;24/09/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Alfonso_Dom%C3%ADnguez
2049;P-09358;Domínguez;Diógenes;not available;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Di%C3%B3genes_Dom%C3%ADnguez
2050;P-04502;Domínguez;Rogelio;09/03/1932;1;0;0;0;1;1962;https://en.wikipedia.org/wiki/Rogelio_Dom%C3%ADnguez
2051;P-04525;Domoraud;Cyril;22/07/1971;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Cyril_Domoraud
2052;P-01523;Donachie;Willie;05/10/1951;0;1;0;0;2;1974, 1978;https://en.wikipedia.org/wiki/Willie_Donachie
2053;P-02229;Donadoni;Roberto;09/09/1963;0;0;1;0;2;1990, 1994;https://en.wikipedia.org/wiki/Roberto_Donadoni
2054;P-05597;Donaghy;Mal;13/09/1957;0;1;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Mal_Donaghy
2055;P-05859;Donati;Aldo;29/09/1910;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Aldo_Donati
2056;P-01139;Donelli;Aldo;22/07/1907;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Aldo_Donelli
2057;P-08102;Doni;Cristiano;01/04/1973;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Cristiano_Doni
2058;P-02369;Doni;not applicable;22/10/1979;1;0;0;0;1;2010;https://en.wikipedia.org/wiki/Doni_(footballer)
2059;P-07903;Donnelly;Simon;01/12/1974;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Simon_Donnelly
2060;P-00973;Donoso;Humberto;09/10/1938;0;1;0;0;1;1966;https://en.wikipedia.org/wiki/Humberto_Donoso
2061;P-06818;Donovan;Landon;04/03/1982;0;0;1;1;3;2002, 2006, 2010;https://en.wikipedia.org/wiki/Landon_Donovan
2062;P-08168;Dooley;Thomas;05/12/1961;0;0;1;0;2;1994, 1998;https://en.wikipedia.org/wiki/Thomas_Dooley
2063;P-00275;Dorado;Pablo;22/06/1908;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Pablo_Dorado
2064;P-01612;Đorđević;Nenad;07/08/1979;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Nenad_%C4%90or%C4%91evi%C4%87
2065;P-01183;Đorđević;Predrag;04/08/1972;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Predrag_%C4%90or%C4%91evi%C4%87
2066;P-06679;Dorigo;Tony;31/12/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Tony_Dorigo
2067;P-04345;Doriva;not applicable;28/05/1972;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Doriva
2068;P-09632;Đorović;Goran;11/11/1971;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Goran_%C4%90orovi%C4%87
2069;P-01909;Dorst;not applicable;not available;0;1;0;0;1;1938;https://en.wikipedia.org/wiki/Dorst_(footballer)
2070;P-07818;dos Santos;Giovani;11/05/1989;0;0;1;1;3;2010, 2014, 2018;https://en.wikipedia.org/wiki/Giovani_dos_Santos
2071;P-01014;dos Santos;Jonathan;26/04/1990;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Jonathan_dos_Santos
2072;P-07437;dos Santos;Julio;07/05/1983;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Julio_dos_Santos
2073;P-07451;Dossena;Giuseppe;02/05/1958;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Giuseppe_Dossena
2074;P-09682;Dossevi;Thomas;06/03/1979;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Thomas_Dossevi
2075;P-00757;Dougan;Derek;20/01/1938;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Derek_Dougan
2076;P-04641;Douglas;Bryan;27/05/1934;0;0;1;1;2;1958, 1962;https://en.wikipedia.org/wiki/Bryan_Douglas
2077;P-02140;Douglas;Jimmy;1898-01-12;1;0;0;0;1;1930;https://en.wikipedia.org/wiki/Jimmy_Douglas_(American_soccer)
2078;P-00529;Douis;Yvon;16/05/1935;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Yvon_Douis
2079;P-05605;Doumbia;Seydou;31/12/1987;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Seydou_Doumbia
2080;P-05142;Downing;Stewart;22/07/1984;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Stewart_Downing
2081;P-00836;Doyle;John;16/03/1966;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/John_Doyle_(soccer,_born_1966)
2082;P-04654;Dragolov;Vasil;17/08/1962;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Vasil_Dragolov
2083;P-05372;Dragutinović;Ivica;13/11/1975;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Ivica_Dragutinovi%C4%87
2084;P-08900;Draman;Haminu;01/04/1986;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Haminu_Draman
2085;P-05866;Draxler;Julian;20/09/1993;0;0;1;0;2;2014, 2018;https://en.wikipedia.org/wiki/Julian_Draxler
2086;P-03999;Dremmler;Wolfgang;12/07/1954;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Wolfgang_Dremmler
2087;P-05507;Drid;Nacerdine;22/01/1957;1;0;0;0;1;1986;https://en.wikipedia.org/wiki/Nacerdine_Drid
2088;P-05063;Dries;Marcel;19/09/1929;0;1;0;0;1;1954;https://en.wikipedia.org/wiki/Marcel_Dries
2089;P-00218;Drmić;Josip;08/08/1992;0;0;0;1;2;2014, 2018;https://en.wikipedia.org/wiki/Josip_Drmi%C4%87
2090;P-08969;Drogba;Didier;11/03/1978;0;0;0;1;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Didier_Drogba
2091;P-06705;Drok;Daaf;23/05/1914;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Daaf_Drok
2092;P-03342;Dropsy;Dominique;09/12/1951;1;0;0;0;1;1978;https://en.wikipedia.org/wiki/Dominique_Dropsy
2093;P-03825;Drulović;Ljubinko;11/09/1968;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Ljubinko_Drulovi%C4%87
2094;P-03038;Drummond;Domingo;14/04/1957;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Domingo_Drummond
